"AnswerId","CommentId","Comment Author","Comment Date","Comment Index","Comment","EditGroups","EditGroups - Same Commenter/Editor","EditGroups - Different Commenter/Editor","EditGroups - with Cardinality","EditGroups - with improved regex","Edit Index – Author 1","Reason","Useful standalone?","Edit Index – Author 2","Reason","Useful standalone?","Relation Conflict","EditIds","Pair found?","Useful conflict","Useful"
4233898,89318278,"MONU KUMAR","Jul 04 '18 at 07:01:42",14,"What if some other activity also starts and puts extra? How do I identify which activity has started the activity and get intent of that activity only?",,,,,,,,,,,,"No",,"No","N/A",
4233898,89322899,"Malcolm","Jul 04 '18 at 09:20:19",15,"@MONUKUMAR `getIntent` always returns the intent that started this activity. All other intents either start new activities or arrive in `onNewIntent` of the current.","[(5, ['onNewIntent', 'getIntent'])]",,,,,,,,,,,"No",,"No","N/A",
9749510,12401724,"Fredrik LS","Mar 17 '12 at 11:15:22",1,"I guess you mean Integer.parseInt(""45E213"");. You would need to strip 0x from the String","[(2, ['45E213', 'Integer.parseInt(""45E213"")', 'parseInt', 'Integer.parseInt', 'parseInt(""45E213"")'])]","[(2, {'Integer.parseInt', '45E213'})]","[(2, {'45E213', 'Integer.parseInt'})]","[(2, ['45E213', 'parseInt', 'Integer.parseInt'])]","[(2, ['45E213', 'parseInt'])]",2,"Mentioned a typo in the arguments in a method call that is then corrected","Yes",2,,"Yes","No",2,"Yes","No","Yes"
9749510,12401744,"Matt Esch","Mar 17 '12 at 11:17:28",2,"Yes true, I just tested it.",,,,,,,,,,,,"No",,"No","N/A",
9749510,12402650,"Dion Segijn","Mar 17 '12 at 12:54:21",3,"Thanks for the ParseInt idea, and the fast reply, it worked. only my background isn't changing color, but that would be an other fix.","[(3, ['ParseInt'])]",,,,,,,,,,,"No",,"No","N/A",
9749510,23692172,"iwishiwasacodemonkey","May 12 '13 at 05:32:11",4,"You have and extra closing parenthesis in both Integer.parseInt functions.","[(3, ['parseInt', 'Integer.parseInt'])]",,,"[(4, ['Integer.parseInt'])]",,3,"Mentioned extra closing parenthesis that are removed","No",3,,"Yes","No",3,"Yes","Yes","Yes"
12903280,17532981,"brk3","Oct 17 '12 at 14:37:56",1,"Can you prove the above actually calls the fragment's lifecycle functions such as onCreateView? After this my fragment is not null but members in my fragment that require onCreateView are still are.","[(2, ['onCreateView'])]",,,,,,,,,,,"No",,"No","N/A",
12903280,17534415,"colabug","Oct 17 '12 at 15:19:54",2,"I'd use the debugger to verify that lifecycle methods were called. Perhaps there is another issue with the fragment. Check out this example for testing view elements in fragments: https://github.com/colabug/Animation/blob/master/src/test/java/com/colabug/NewFragmentTest.java (main project: https://github.com/colabug/Animation/)",,,,,,,,,,,,"No",,"No","N/A",
12903280,17536333,"brk3","Oct 17 '12 at 16:22:10",3,"Thanks for the example, played around with your project and confirmed onCreateView is indeed being called so it must be something else wrong with my code as you say.","[(2, ['onCreateView'])]",,,,,,,,,,,"No",,"No","N/A",
12903280,17999766,"android.weasel","Nov 04 '12 at 08:30:23",4,"Given that startFragment(...) above is static and refers to no fields, it would seem to be more something you shove in a TestUtils class than a TestRunner..?","[(2, ['startFragment(...)', 'TestRunner', 'TestUtils', 'startFragment'])]",,,"[(2, ['startFragment'])]","[(2, ['startFragment'])]",,,,,,,"No",,"No","N/A",
12903280,18227885,"colabug","Nov 13 '12 at 01:45:19",5,"@android.weasel Not opposed to a separate utils class, but it seemed like overkill for this answer.",,,,,,,,,,,,"No",,"No","N/A",
12903280,18227958,"colabug","Nov 13 '12 at 01:52:02",6,"@android.weasel Also, typically you'd add more functions to the test runner. Check this out for more information: http://blog.chariotsolutions.com/2012/08/android-unit-testing-with-robolectric.html",,,,,,,,,,,,"No",,"No","N/A",
12903280,18340078,"android.weasel","Nov 16 '12 at 16:25:03",7,"@colabug This example's MyTestRunner class is more the overkill - it has no functionality and degrades to a plain FragmentTestUtils class, leaving the test to RobolectricTestRunner. While a real-world MyTestRunner would bind in some new shadows, cluttering it with vaguely related statics risks semantic confusion: A test under one TestRunner might need to invoke a different TestRunner's static methods - not a problem if the statics are in TestUtility classes. It's not as if new classes are expensive, or that over-stuffing MyTestRunner saves anything in terms of (inexpensive) import statements.","[(2, ['RobolectricTest', 'TestUtility', 'TestRunner', 'FragmentTest', 'MyTest'])]","[(3, {'FragmentTest'})]","[(3, {'FragmentTest'})]","[(3, ['FragmentTest'])]","[(3, ['FragmentTest'])]",,,,,,,"No",,"No","N/A",
12903280,18340154,"android.weasel","Nov 16 '12 at 16:27:44",8,"@colabug By the way, useful article (aside from our difference about where to keep statics).",,,,,,,,,,,,"No",,"No","N/A",
12903280,18342696,"colabug","Nov 16 '12 at 18:02:43",9,"@android.weasel You're arguing a petty detail. It solved the question and works. Glad you enjoyed my article about testing.",,,,,,,,,,,,"No",,"No","N/A",
12903280,24406818,"Eugen Martynov","Jun 04 '13 at 05:11:02",10,"This approach doesn't work with Robolectric 2.x :) Did you migrate already?",,,,,,2,"Mentioned solution does not with updated version of a library (Robolectric). Edit was made to support this library","No",2,,"Yes w/ edits","No",2,"Yes","Yes","No"
12903280,24655332,"colabug","Jun 11 '13 at 19:43:05",11,"@EugenMartynov I haven't migrated. Do you have a solution you can share for the new way of doing things?",,,,,,,,,,,,"No",,"No","N/A",
12903280,24669868,"Eugen Martynov","Jun 12 '13 at 08:21:30",12,"@colabug don't have it yet. We didn't migrate also :)",,,,,,,,,,,,"No",,"No","N/A",
12903280,24718746,"colabug","Jun 13 '13 at 14:08:05",13,"@EugenMartynov - Figured it out yesterday and updated the answer.",,,,,,,,,,,,"No",,"No","N/A",
12903280,24730823,"Eugen Martynov","Jun 13 '13 at 20:09:52",14,"@colabug, nice! Thank you for sharing, but for me it still doesn't work: android.view.InflateException: XML file jar:/Users/eugen/.m2/repository/org/robolectric/android-res/4.1.2_r1_rc/android-res-4.1.2_r1_rc-real.jar!/res/layout/preference_list_fragment.xml line #-1 (sorry, not yet implemented): Error inflating class <unknown> Time to contribute a little :)","[(3, ['/preference_list_fragment.xml', 'real.jar', 'InflateException', '/4.1.2_r1_rc', 'view.I', 'android.view.InflateException', '<unknown>', '4.1.2_r1_rc'])]",,,,,,,,,,,"No",,"No","N/A",
12903280,24731045,"colabug","Jun 13 '13 at 20:17:41",15,"@EugenMartynov I just finished debugging the same error message when I was passing a bundle to the Fragment. Make sure to try it with a vanilla/new/empty fragment to make sure it's not something weird with your fragment.",,,,,,,,,,,,"No",,"No","N/A",
12903280,27853511,"Somatik","Sep 18 '13 at 13:51:52",16,"startFragment seems to be available for robolectric 2.x in org.robolectric.util.FragmentTestUtil","[(3, ['util.F', 'org.robolectric.util.FragmentTestUtil', 'FragmentTest', 'startFragment'])]","[(3, {'util.F', 'FragmentTest'})]","[(3, {'util.F', 'FragmentTest'})]","[(3, ['FragmentTest', 'startFragment', 'util.F'])]","[(3, ['util.F', 'startFragment', 'FragmentTest'])]",3,"Mentioned an available method when using a particular import. This is edited into the answer","Yes",3,,"Yes","No",3,"Yes","No","Yes"
12903280,36378748,"colabug","May 15 '14 at 13:05:45",17,"@Somatik - Thanks for the heads up, I edited my answer above to include this information. Note: It's only for the support version.",,,,,,,,,,,,"No",,"No","N/A",
18289746,26834851,"Kevin Van Ryckegem","Aug 17 '13 at 16:32:38",1,"Thanks for this answer! Exactly what I was looking for, detailed and brilliant! I've done what you said, and in order to catch the return value in the class executing the task, I've used the .execute().get(); method. It seems to be working great.","[(7, ['.execute().get()', 'get()', 'execute()'])]","[(7, {'.get()', 'get()'})]","[(7, {'.get()', 'get()'})]","[(7, ['.get()', 'get()'])]",,7,"Mentions the solution they are using that works. Edit was made warning them it is not the best way","No",,,,"Yes",7,"Yes","Yes","No"
18289746,26834934,"Philipp Jahoda","Aug 17 '13 at 16:38:33",2,"Allright, you are welcome. Nevertheless, be very careful with .get() -> see my edited answer.","[(8, ['get()', '.get()'])]",,,,,,,,,,,"No",,"No","N/A",
18289746,26851580,"Kevin Van Ryckegem","Aug 18 '13 at 15:27:39",3,"Yeah, I've noticed it, thanks for telling. In my case it's not a problem. However I'm not sure how it's possible to get the return value in the class executing the AsyncTask (in another way than .get())? What I need to execute can't be done in the onPostExecute() because I don't have access to the right variables. And I'd need to pass multiple types of variables to the AsyncTask to get them there. Otherwise I could define them as ""Object"" and then cast them to the right type? But it doesn't seem so proper :).","[(8, [""'m not sure how it'"", 'onPostExecute()', '.get())', 'get())', 'AsyncTask', 'onPostExecute'])]",,,,,,,,,,,"No",,"No","N/A",
18289746,26851805,"Philipp Jahoda","Aug 18 '13 at 15:39:20",4,"I assume that you are talking about variables that are inside your Activity? Simply make the AsyncTask an inner class of your activity. In that way you will have access to all the variables :)","[(8, ['AsyncTask'])]",,,,,,,,,,,"No",,"No","N/A",
18289746,27253049,"Kevin Van Ryckegem","Aug 30 '13 at 10:55:20",5,"I've made quite a few AsyncTasks now (without the .get()) and everything is running very fast and smoothly! This has definitely helped me.","[(9, ['AsyncTasks', '.get())', 'get())'])]",,,,,,,,,,,"No",,"No","N/A",
18289746,33107620,"zapl","Feb 18 '14 at 23:21:51",6,"`get()` is as bad as disabling `NetworkOnMainThreadException` when doing it without a thread since it is essentially the same result. You should IMO change ""be careful"" to **never use**.","[(12, ['NetworkOnMainThreadException', 'NetworkOnMainThread', 'get()'])]",,,,,,,,,,,"No",,"No","N/A",
24548749,38018547,"Andrei Herford","Jul 03 '14 at 08:38:55",1,"Sure, I know these methods. But they only allow to do UI Changes **before** or **after** the task ran. `onProgressUpdate()`can be uses **during** the execution but regarding to the docu it is not guranteed when this method will run. The background thread will continue its work and not wait for `onProgressUpdate()` to return. But this is what I am looking for. Thus in this special case these methods does not help, do they?","[(2, ['onProgressUpdate', 'onProgressUpdate()'])]",,,"[(3, ['onProgressUpdate', 'onProgressUpdate()'])]","[(3, ['onProgressUpdate', 'onProgressUpdate()'])]",,,,2,,"No","Yes",2,"Yes","Yes","No"
24548749,38018919,"Rudi Kershaw","Jul 03 '14 at 08:48:14",2,"Good point. In which case I would just use multiple `AsyncTasks` to do your job. When your first task finishes, produce the prompt and then start the next to continue the job.","[(3, ['AsyncTasks'])]",,,"[(4, ['AsyncTasks'])]",,,,,,,,"No",,"No","N/A",
24548749,38018926,"Andrei Herford","Jul 03 '14 at 08:48:30",3,"Thanks. Please have a look at my EDIT. Splitting up the process in multiple AsyncTasks could solve the problem but I think it would not be a very nice solution. Additionally the primary question is why `wait()`does not work as expected and not how to circumvent the fact that it does not :)","[(3, ['wait()', 'AsyncTasks'])]","[(5, {'wait()'})]","[(5, {'wait()'})]","[(3, ['AsyncTasks'])]","[(3, ['AsyncTasks'])]",3,"Asks question about why wait() does not work and asks for alternative. Edit was made using thread.sleep()","No",3,,"No","No",3,"Yes","No","No"
24548749,38019132,"Rudi Kershaw","Jul 03 '14 at 08:53:36",4,"@AndreiHerford - Cool. I'll have a re-read and see if I can come up with anything, but manually handling threads to work with the UI in Android is notoriously a pain in the arse. You might be able to halt the `doInBackground()` thread by using a while loop which waits from the response asked for by the `onProgressUpdate()` before continuing .","[(3, ['onProgressUpdate', 'doInBackground()', 'doInBackground', 'onProgressUpdate()'])]",,,"[(4, ['onProgressUpdate', 'doInBackground', 'onProgressUpdate()', 'doInBackground()'])]",,,,,,,,"No",,"No","N/A",
24548749,38019634,"Andrei Herford","Jul 03 '14 at 09:07:22",5,"Thank you very much for your help! Constructing a wait using while loop could work I think. I will try that. However this would be a hack and not a real solution. Any idea what `wait()` does not work as expected? Is this a bug in `wait()`or in my expectations?","[(3, ['wait()'])]","[(5, {'wait()'})]","[(5, {'wait()'})]","[(5, ['wait()'])]","[(5, ['wait()'])]",5,"Asks question of why wait() does not work. Edit was made to include a solution with wait()","No",5,,"No","No",5,"Yes","No","No"
24548749,38022294,"Rudi Kershaw","Jul 03 '14 at 10:16:11",6,"@AndreiHerford - I've updated my answer to include example of using `wait()` and using the while loop with with `Thread.sleep()`.","[(6, ['sleep()', 'Thread.sleep()', 'wait()', 'Thread.sleep'])]","[(12, {'Thread.sleep()', 'Thread.sleep'})]",,,,,,,,,,"No",,"No","N/A",
24548749,38024895,"Andrei Herford","Jul 03 '14 at 11:24:14",7,"Thank you very much! I will test this and let you know the result!",,,,,,,,,,,,"No",,"No","N/A",
24548749,38062397,"Rudi Kershaw","Jul 04 '14 at 10:39:14",8,"@AndreiHerford - Did you ever find a solution for your problem?",,,,,,,,,,,,"No",,"No","N/A",
24548749,38063308,"Andrei Herford","Jul 04 '14 at 11:09:42",9,"Hi, I was just about to write. I am using the `while(notDoneYet)` and it works perfect. Thank you very much!","[(12, ['notDoneYet', 'while(notDoneYet)'])]",,,,,,,,,,,"No",,"No","N/A",
24548749,75658099,"Duncan Groenewald","Jun 02 '17 at 10:45:13",10,"by calling Thread.sleep() aren't you blocking the entire thread running AsyncTasks ? This may affect other AsyncTasks unless of course there are none.","[(12, ['Thread.sleep()', 'AsyncTasks', 'sleep()', 'Thread.sleep'])]","[(12, {'Thread.sleep()', 'Thread.sleep'})]","[(12, {'Thread.sleep', 'Thread.sleep()'})]","[(12, ['AsyncTasks', 'Thread.sleep', 'Thread.sleep()'])]","[(12, ['AsyncTasks'])]",12,"Asks question about the validity of the thread.sleep() solution in the answer. That part of the ansewr is then removed","No",12,,"Yes","No",12,"Yes","Yes","Yes"
24548749,75690456,"Rudi Kershaw","Jun 03 '17 at 12:11:44",11,"@DuncanGroenewald I believe you're right. I might find some time to see if I can clarify this answer. I may even remove the thread sleep recommendation entirely.",,,,,,,,,,,,"No",,"No","N/A",
24548749,75700495,"Duncan Groenewald","Jun 03 '17 at 22:19:01",12,"Let us know if you find a solution to this - seems like a bad idea to call Thread.sleep() any time a thread pool is being used. Surely there must be a mechanism to get an asynch task to wait without blocking the entire queue.","[(12, ['Thread.sleep()', 'sleep()', 'Thread.sleep'])]","[(12, {'Thread.sleep()', 'Thread.sleep'})]","[(12, {'Thread.sleep', 'Thread.sleep()'})]","[(12, ['Thread.sleep', 'Thread.sleep()'])]",,,,,12,,"Yes w/ edits","Yes",,"No","N/A",
24548749,75713057,"Rudi Kershaw","Jun 04 '17 at 15:13:20",13,"@DuncanGroenewald It's been a little while since I wrote these answer, or indeed any android, but doesn't the wait notify solution at the bottom perform the same function but without blocking the whole thread?",,,,,,,,,,,,"No",,"No","N/A",
25860071,40496654,"user3225075","Sep 16 '14 at 19:58:00",1,"I tried but it just got messed up.. Could you please share with me RegisterActivity.java file to access Mysql","[(2, ['RegisterActivity', 'RegisterActivity.java'])]",,,,,,,,,,,"No",,"No","N/A",
25860071,40504824,"user3225075","Sep 17 '14 at 03:34:09",2,"i am able to register devices in mysql database.. but can you share with me the whole gcm.php that will be sending push notifications to multiple devices??","[(2, ['gcm.php'])]","[(2, {'gcm.php'})]","[(2, {'gcm.php'})]","[(2, ['gcm.php'])]",,2,"Comment asks for the entire code solution example. Edit was made to add it","No",2,,"No","No",2,"Yes","No","No"
25860071,40529326,"Coderji","Sep 17 '14 at 16:20:22",3,"Here I have edited my answer, have 2 php files one for database connection and one for gcm",,,,,,,,,,,,"No",,"No","N/A",
25860071,40897655,"s4suryapal","Sep 29 '14 at 11:02:26",4,"how to use ""shareRegId"" ?","[(3, ['shareRegId'])]",,,,,,,,,,,"No",,"No","N/A",
25860071,40908981,"Coderji","Sep 29 '14 at 16:31:40",5,"@s4suryapal This solution is based to improve this [tutorial](http://javapapers.com/android/google-cloud-messaging-gcm-for-android-and-push-notifications) about storing multiple regId in database rather than in a file, however regarding the `shareRegId` it is the same as pointed out in the tutorial, so it is better it understand it from there. good luck","[(3, ['shareRegId'])]",,,,,,,,,,,"No",,"No","N/A",
29380845,59094999,"Lion789","Feb 29 '16 at 20:38:25",1,"I do not see setReadTimeout in the new version of okhttp, any new ways of doing this?","[(7, ['setReadTimeout'])]",,,,,7,"Asks for a solution using the new version of the library. Edit answers
","No",7,,"Yes w/ edits","No",7,"Yes","Yes","No"
29380845,59096499,"androidevil","Feb 29 '16 at 21:18:50",2,"@Lion789 see the edited question.",,,,,,,,,,,,"No",,"No","N/A",
29380845,60655704,"lucasddaniel","Apr 10 '16 at 03:48:04",3,"I'm using okhttp3, and for me I've used this code:

 new okhttp3.OkHttpClient().newBuilder();
 okHttpClient.readTimeout(60, TimeUnit.SECONDS);
 okHttpClient.writeTimeout(60, TimeUnit.SECONDS);
 okHttpClient.connectTimeout(60, TimeUnit.SECONDS);
 new Retrofit.Builder()
 .client(okHttpClient.build())","[(10, ['okHttpClient.writeTimeout', 'TimeUnit.SECONDS', 'okhttp3.OkHttpClient().newBuilder()', '.client(okHttpClient.build())', 'okHttpClient.build', 'writeTimeout', 'OkHttp', 'client(okHttpClient.build())', 'TimeUnit', 'Retrofit.Builder()', 'writeTimeout(60, TimeUnit.SECONDS)', 'Builder()', 'connectTimeout(60, TimeUnit.SECONDS)', 'readTimeout', 'okHttpClient.readTimeout', 'OkHttpClient()', 'okHttpClient.writeTimeout(60, TimeUnit.SECONDS)', 'newBuilder()', 'newBuilder', 'connectTimeout', 'Retrofit.B', 'Retrofit.Builder', 'okHttpClient.connectTimeout', 'okHttpClient', 'okhttp3.OkHttpClient', 'readTimeout(60, TimeUnit.SECONDS)', 'okHttpClient.readTimeout(60, TimeUnit.SECONDS)', 'okHttpClient.connectTimeout(60, TimeUnit.SECONDS)'])]","[(10, {'Retrofit.Builder()', 'Retrofit.B', 'Retrofit.Builder'})]","[(10, {'Retrofit.B', 'Retrofit.Builder()', 'Retrofit.Builder'})]","[(10, ['Retrofit.Builder', 'okHttpClient', 'Retrofit.B', 'Builder()', 'Retrofit.Builder()'])]","[(10, ['okHttpClient', 'Retrofit.B'])]",10,"Mentions the code they are using that they have problems with. Edit was made to provide more information
","No",,,,"Yes",,"No","N/A",
29380845,62161984,"f123","May 19 '16 at 11:03:37",4,"@lucasddaniel You can use the edited answer and place the declared name of OkHttpClient to your Retrofit builder like this 
'Retrofit retrofitBuilderName = new Retrofit.Builder().
client(okttpclientName).
build();'","[(10, ['retrofitBuilderName', 'build()', 'okttpclientName', 'client(okttpclientName)', 'Retrofit.B', 'Retrofit.Builder', 'OkHttp', 'retrofitBuilderName = new Retrofit', 'Retrofit.Builder()', 'Builder()'])]","[(10, {'Retrofit.Builder', 'Retrofit.Builder()', 'Retrofit.B'})]","[(10, {'Retrofit.B', 'Retrofit.Builder()', 'Retrofit.Builder'})]","[(10, ['Retrofit.Builder()', 'Retrofit.Builder', 'Retrofit.B', 'Builder()', 'build()'])]","[(10, ['Retrofit.B'])]",,,,,,,"No",,"No","N/A",
29380845,62217588,"Solace","May 20 '16 at 15:59:53",5,"Where do you get the `gson` object which you passed to this method? I followed a [tutorial](http://www.androidwarriors.com/2015/08/retrofit-android-example-web-services.html) to get this far and I was doing `RestAdapter restAdapter = new RestAdapter.Builder().setEndpoint(url).build();` to create the `RestAdapter`. There isn't any `Gson` object in my class.; thought I do have the gson and converter-gson libraries included in my project.","[(10, ['gson', 'RestAdapter', 'Gson', 'RestAdapter restAdapter = new RestAdapter.Builder().setEndpoint(url).build();'])]",,,,,,,,,,,"No",,"No","N/A",
29380845,62217786,"androidevil","May 20 '16 at 16:04:55",6,"@Solace I have thid method: `public Gson providesGson() {
 return new GsonBuilder().create();
 }`. So I do this: `Gson gson = module.providesGson();
 RestAdapter adapter = module.providesRestAdapter(gson);`. Where module is an instance of the the proper class that have all these methods","[(10, ['providesGson', '. So I do this:', 'providesRestAdapter', 'gson = module', 'RestAdapter', 'GsonBuilder', 'module.providesRestAdapter(gson)', 'module.providesRestAdapter', 'create()', 'providesRestAdapter(gson)', 'module.providesGson()', 'GsonBuilder()', 'module.providesGson', 'adapter = module', 'providesGson()', 'GsonBuilder().create()'])]",,,,,,,,,,,"No",,"No","N/A",
29380845,81123094,"NineToeNerd","Nov 03 '17 at 00:34:44",7,"If you're using OkHttp3 you have to use `compile 'com.squareup.okhttp3:okhttp:3.x.x'` in the gradle import like in the answer below by Teo","[(16, ['3.x.x', ""compile 'com.squareup.okhttp3:okhttp:3.x.x'"", 'com.squareup.okhttp3', 'OkHttp3'])]","[(16, {'com.squareup.okhttp3', 'okhttp3:okhttp:3'})]","[(16, {'com.squareup.okhttp3', 'okhttp3:okhttp:3'})]","[(16, ['okhttp3:okhttp:3', 'com.squareup.okhttp3'])]",,16,"Mentions a gradle import that is required. Edit adds it to the answer","Yes",16,,"Yes w/ edits","No",16,"Yes","No","Yes w/ edits"
29380845,81225781,"androidevil","Nov 06 '17 at 13:40:05",8,"@NineToeNerd thank you. I've edited the answer.",,,,,,,,,,,,"No",,"No","N/A",
31786638,51501974,"dashsiamak","Aug 03 '15 at 12:02:07",1,"thanks for answering. But It doesn't work! :(",,,,,,3,"Mentions the answer does not work. After conversation in comments an edit was made","No",,,,"Yes",3,"Yes","Yes","No"
31786638,51502123,"Jordi Castilla","Aug 03 '15 at 12:06:22",2,"Uhmmm... I see... this is because you initialize `MediaPlayer` each time you call the service... and you must use same instance all times!!! put `mp=MediaPlayer.create(this,R.raw.s);` in `onCreate()` of the service or declare and initialize it in the MainActivity and `pause()` or `play()` in service","[(3, ['pause()', 'play()', 'MediaPlayer', 'create(this,R.raw.s)', 'MainActivity', 'onCreate()', 'MediaPlayer.create(this,R.raw.s)', 'onCreate', 'mp=MediaPlayer', 'R.raw.s', 'mp=MediaPlayer.create(this,R.raw.s);', 'MediaPlayer.create'])]","[(3, {'mp', 'MediaPlayer.create', 'mp=MediaPlayer.create(this,R.raw.s);', 'MediaPlayer', 'mp=MediaPlayer', 'MediaPlayer.create(this,R.raw.s)', 'R.raw.s', 'create(this,R.raw.s)'})]",,,,,,,,,,"No",,"No","N/A",
31786638,51502183,"dashsiamak","Aug 03 '15 at 12:07:51",3,"I used put extra at first but It has error on get intent: cannot resolve method 'getintent()'","[(3, ['getintent()', ""'getintent()""])]",,,,,,,,,,,"No",,"No","N/A",
31786638,51502287,"dashsiamak","Aug 03 '15 at 12:10:29",4,"uh! yes I put it in oncreate an it works! thank you very much for helping...",,,,,,,,,,,,"No",,"No","N/A",
31786638,51502321,"Jordi Castilla","Aug 03 '15 at 12:11:22",5,"@dashsiamak glad to help.... I updated the answer for future users ;)",,,,,,,,,,,,"No",,"No","N/A",
32050571,52002050,"RichFounders","Aug 17 '15 at 13:17:16",1,"ok so the problem is because i put the Sharedpreferences onCreate method, so whats code should i change to make sharedpreferences work correctly? can you show me the repair of my code with an explain of the code?","[(4, ['onCreate'])]","[(4, {'onCreate'})]","[(4, {'onCreate'})]","[(4, ['onCreate'])]","[(4, ['onCreate'])]",4,"Mentions specific problem they are having and asks a bunch of questions asking for their specific case","No",4,,"No","No",4,"Yes","No","No"
32050571,52002098,"Mauker","Aug 17 '15 at 13:18:38",2,"You can keep it on the onCreate() with some adjustments. I'll update my answer soon.","[(4, ['onCreate', 'onCreate()'])]","[(4, {'onCreate'})]",,,,,,,,,,"No",,"No","N/A",
32050571,52002951,"Mauker","Aug 17 '15 at 13:39:20",3,"@Chairizky Take a look now. And that's not the only way to solve it. It depends on what behavior you want to achieve on your game.",,,,,,,,,,,,"No",,"No","N/A",
32050571,52005845,"RichFounders","Aug 17 '15 at 14:51:45",4,"ok, so i dont need onResume() method again right?","[(5, ['onResume()', 'onResume'])]",,,,,5,"Asks if they need to use the onResume() method. Edit was made providing more information on using it as an alternative","No",,,,"Yes",5,"Yes","Yes","No"
32050571,52006001,"Mauker","Aug 17 '15 at 14:55:18",5,"Actually, you could do that there instead of doing it on the `onCreate()`. Might even be better, because it'll check for your game status every time the user resume the `Activity`.","[(5, ['Activity', 'onCreate', 'onCreate()'])]",,,,,,,,,,,"No",,"No","N/A",
32050571,52006363,"RichFounders","Aug 17 '15 at 15:04:18",6,"oh ok, so i can put onResume() in else? at this else line //Player is alive, do whatever you want, or do nothing at all.",,,,,,,,,,,,"No",,"No","N/A",
32050571,52006427,"Mauker","Aug 17 '15 at 15:05:34",7,"Let us [continue this discussion in chat](http://chat.stackoverflow.com/rooms/87177/discussion-between-mauker-and-chairizky).",,,,,,,,,,,,"No",,"No","N/A",
33110852,54036024,"joao Beno","Oct 13 '15 at 19:21:31",1,"Yes, I added the source from that view too...",,,,,,,,,2,,"No","Yes",2,"Yes","Yes","No"
33110852,54036237,"hata","Oct 13 '15 at 19:29:04",2,"I saw your updated post. However, if your Fragment is populated in the `R.layout.activity_atividade_principal`, its `onCreateView` may go ahead. Please check which is earlier by inserting `Log.d()`s in the `onCreateView` and just before `setSupportActionBar(mToolbar);`","[(2, ['mToolbar', 'setSupportActionBar(mToolbar);', 'R.layout.activity_atividade_principal', 'setSupportAction', 'd()', 'Log.d()', 'setSupportActionBar(mToolbar)', 'onCreateView'])]","[(2, {'setSupportActionBar(mToolbar);', 'setSupportAction', 'mToolbar', 'setSupportActionBar(mToolbar)'})]",,,,,,,,,,"No",,"No","N/A",
33110852,54036379,"joao Beno","Oct 13 '15 at 19:33:34",3,"NavigationDrawerFragment's onCreateView is called first...","[(2, ['NavigationDrawer', 'onCreateView'])]",,,,,2,"Commenter is confused about a lifecycle method. Edit was made to provide more details","No",,,,"Yes",2,"Yes","Yes","No"
33110852,54036712,"hata","Oct 13 '15 at 19:44:11",4,"Updated my answer. Please have a try.",,,,,,,,,,,,"No",,"No","N/A",
33110852,54037195,"joao Beno","Oct 13 '15 at 19:57:51",5,"No go... `activity.findViewById(R.id.toolbar);` returns null... The toolbar is on `activity_atividade_principal.xml`. I inspected the `activity`, and it returned an `AtividadePrincipal` object...",,,,,,,,,,,,"No",,"No","N/A",
37294534,62115537,"J.range","May 18 '16 at 10:02:15",1,"postContainer and if(isFinishedLoading) { getPost(false); are red?","[(2, ['getPost', 'if(isFinishedLoading)', 'getPost(false)', 'postContainer', 'isFinishedLoading'])]","[(2, {'if(isFinishedLoading)', 'isFinishedLoading', 'getPost', 'getPost(false)'})]","[(2, {'if(isFinishedLoading)', 'getPost(false)', 'isFinishedLoading', 'getPost'})]","[(2, ['getPost(false)', 'getPost', 'isFinishedLoading', 'if(isFinishedLoading)'])]","[(2, ['getPost', 'isFinishedLoading'])]",2,"Comment is wondering why some code is red in their IDE. Conversation after saying it was the answerers check variables, and they should be removed","No",2,,"No","No",2,"Yes","No","No"
37294534,62115552,"J.range","May 18 '16 at 10:02:37",2,"What can I do about that",,,,,,,,,2,,"No","Yes",2,"Yes","Yes","No"
37294534,62115623,"Keyur Lakhani","May 18 '16 at 10:04:28",3,"@Adnxy remove it !! it is my variable to check loading data from server or notso remove it and put log over there",,,,,,,,,,,,"No",,"No","N/A",
37294534,62115703,"J.range","May 18 '16 at 10:06:24",4,"Should i remove all postContainer.addOnScrollListener(new RecyclerView.OnScrollListener()? thanks a lot:)","[(2, ['addOnScroll', 'RecyclerView.OnScrollListener', 'postContainer.addOnScrollListener(new RecyclerView.OnScrollListener()', 'RecyclerView', 'addOnScrollListener(new RecyclerView.OnScrollListener()', 'RecyclerView.O', 'postContainer.addOnScrollListener', 'OnScroll', 'postContainer'])]","[(3, {'postContainer.addOnScrollListener', 'RecyclerView.OnScrollListener', 'postContainer', 'RecyclerView.OnScrollListener()'})]","[(3, {'postContainer.addOnScrollListener', 'RecyclerView.OnScrollListener()', 'postContainer', 'RecyclerView.OnScrollListener'})]","[(3, ['RecyclerView.OnScrollListener()', 'RecyclerView.OnScrollListener', 'postContainer', 'postContainer.addOnScrollListener', 'RecyclerView'])]","[(3, ['RecyclerView', 'postContainer'])]",,,,2,,"No","Yes",2,"Yes","Yes","No"
37294534,62115904,"J.range","May 18 '16 at 10:11:06",5,"please can you edit your post? thanks",,,,,,2,"Comment asks for an edit and one was made","No",2,,"No","No",2,"Yes","No","No"
